pair,candidate,signals,fills,missed_entries,fill_rate,trades_full,net_full,win_full,avg_full,max_dd,avg_mfe,avg_hold,trades_recent,net_recent,win_recent,avg_recent,verdict,cost_model
COQUSD,inside_resume__flat__quick,1,1,0,1.0,1,-0.010991000000000004,0.0,-0.010991000000000004,0.0,0.0020192354111962262,0.0,0,0.0,0.0,0.0,KILL,maker_mid_passive_0.0010
COQUSD,inside_resume__5bps__quick,1,1,0,1.0,1,-0.010991000000000004,0.0,-0.010991000000000004,0.0,0.0020192354111962262,0.0,0,0.0,0.0,0.0,KILL,maker_mid_passive_0.0010
COQUSD,inside_resume__10bps__quick,1,1,0,1.0,1,-0.010991000000000004,0.0,-0.010991000000000004,0.0,0.0020192354111962262,0.0,0,0.0,0.0,0.0,KILL,maker_mid_passive_0.0010
COQUSD,ema_reclaim__10bps__quick,2,1,1,0.5,1,-0.010991000000000004,0.0,-0.010991000000000004,0.0,0.0020192354111962262,0.0,0,0.0,0.0,0.0,KILL,maker_mid_passive_0.0010
COQUSD,score_filtered_ema__10bps__quick,2,1,1,0.5,1,-0.010991000000000004,0.0,-0.010991000000000004,0.0,0.0020192354111962262,0.0,0,0.0,0.0,0.0,KILL,maker_mid_passive_0.0010
COQUSD,inside_resume__flat__runner,1,1,0,1.0,1,-0.011989999999999959,0.0,-0.011989999999999959,0.0,0.0020192354111962262,0.0,0,0.0,0.0,0.0,KILL,maker_mid_passive_0.0010
COQUSD,inside_resume__5bps__runner,1,1,0,1.0,1,-0.011989999999999959,0.0,-0.011989999999999959,0.0,0.0020192354111962262,0.0,0,0.0,0.0,0.0,KILL,maker_mid_passive_0.0010
COQUSD,inside_resume__10bps__runner,1,1,0,1.0,1,-0.011989999999999959,0.0,-0.011989999999999959,0.0,0.0020192354111962262,0.0,0,0.0,0.0,0.0,KILL,maker_mid_passive_0.0010
COQUSD,ema_reclaim__10bps__runner,2,1,1,0.5,1,-0.011989999999999959,0.0,-0.011989999999999959,0.0,0.0020192354111962262,0.0,0,0.0,0.0,0.0,KILL,maker_mid_passive_0.0010
COQUSD,score_filtered_ema__10bps__runner,2,1,1,0.5,1,-0.011989999999999959,0.0,-0.011989999999999959,0.0,0.0020192354111962262,0.0,0,0.0,0.0,0.0,KILL,maker_mid_passive_0.0010
COQUSD,vwap_reclaim__10bps__runner,2,1,1,0.5,1,-0.011990000000000042,0.0,-0.011990000000000042,0.0,0.005751288828639688,0.0,0,0.0,0.0,0.0,KILL,maker_mid_passive_0.0010
COQUSD,hybrid_support__10bps__runner,2,1,1,0.5,1,-0.011990000000000094,0.0,-0.011990000000000094,0.0,0.0010832521655034333,0.0,0,0.0,0.0,0.0,KILL,maker_mid_passive_0.0010
DOGUSD,breakout_retest__flat__quick,12,9,3,0.75,9,-0.01302139135494057,0.2222222222222222,-0.0014468212616600635,-0.05184836399952861,0.008322766563446984,2.7777777777777777,5,-2.639135494063305e-05,0.2,-5.2782709881266095e-06,KILL,maker_mid_passive_0.0010
DOGUSD,score_filtered_breakout__flat__quick,12,9,3,0.75,9,-0.01302139135494057,0.2222222222222222,-0.0014468212616600635,-0.05184836399952861,0.008322766563446984,2.7777777777777777,5,-2.639135494063305e-05,0.2,-5.2782709881266095e-06,KILL,maker_mid_passive_0.0010
GIGAUSD,breakout_retest__10bps__quick,15,8,5,0.5333333333333333,8,-0.013821449533388897,0.375,-0.001727681191673612,-0.02837644411066628,0.00628017408689893,4.125,2,0.008282575758270568,0.5,0.004141287879135284,KILL,maker_mid_passive_0.0010
GIGAUSD,score_filtered_breakout__10bps__quick,15,8,5,0.5333333333333333,8,-0.013821449533388897,0.375,-0.001727681191673612,-0.02837644411066628,0.00628017408689893,4.125,2,0.008282575758270568,0.5,0.004141287879135284,KILL,maker_mid_passive_0.0010
GIGAUSD,breakout_retest__10bps__runner,15,8,5,0.5333333333333333,8,-0.015055379235011695,0.375,-0.0018819224043764619,-0.032760077581475186,0.006745258350865861,5.0,2,0.008585213724545347,0.5,0.004292606862272673,KILL,maker_mid_passive_0.0010
GIGAUSD,score_filtered_breakout__10bps__runner,15,8,5,0.5333333333333333,8,-0.015055379235011695,0.375,-0.0018819224043764619,-0.032760077581475186,0.006745258350865861,5.0,2,0.008585213724545347,0.5,0.004292606862272673,KILL,maker_mid_passive_0.0010
DOGUSD,vwap_reclaim__5bps__quick,4,2,2,0.5,2,-0.015263807556259857,0.0,-0.007631903778129928,-0.010990999999999864,0.002023817734292952,0.0,2,-0.015263807556259857,0.0,-0.007631903778129928,KILL,maker_mid_passive_0.0010
HYPEUSD,vwap_reclaim__10bps__quick,14,3,9,0.21428571428571427,3,-0.01983366353260156,0.0,-0.0066112211775338535,-0.013991966320978043,0.000624101497374681,0.0,2,-0.014025316493558815,0.0,-0.007012658246779407,KILL,maker_mid_passive_0.0010
HYPEUSD,vwap_reclaim__10bps__runner,14,3,9,0.21428571428571427,3,-0.020832663532601645,0.0,-0.006944221177533881,-0.014987935038801092,0.000624101497374681,0.0,2,-0.015024316493558898,0.0,-0.007512158246779449,KILL,maker_mid_passive_0.0010
GIGAUSD,breakout_retest__5bps__runner,15,9,4,0.6,9,-0.021859283598298754,0.3333333333333333,-0.0024288092886998614,-0.03836886901440599,0.00682596984503179,5.333333333333333,2,0.00808819830215658,0.5,0.00404409915107829,KILL,maker_mid_passive_0.0010
GIGAUSD,score_filtered_breakout__5bps__runner,15,9,4,0.6,9,-0.021859283598298754,0.3333333333333333,-0.0024288092886998614,-0.03836886901440599,0.00682596984503179,5.333333333333333,2,0.00808819830215658,0.5,0.00404409915107829,KILL,maker_mid_passive_0.0010
HYPEUSD,vwap_reclaim__5bps__quick,14,4,8,0.2857142857142857,4,-0.023573929899901754,0.0,-0.0058934824749754386,-0.01718902008533964,0.0006529362412092404,0.5,3,-0.017267738112004067,0.0,-0.005755912704001356,KILL,maker_mid_passive_0.0010
HYPEUSD,vwap_reclaim__5bps__runner,14,4,8,0.2857142857142857,4,-0.02457292989990189,0.0,-0.006143232474975472,-0.018181759452660755,0.0006529362412092404,0.5,3,-0.018266738112004202,0.0,-0.006088912704001401,KILL,maker_mid_passive_0.0010
GIGAUSD,breakout_retest__flat__quick,15,10,4,0.6666666666666666,10,-0.02526594503770928,0.3,-0.0025265945037709282,-0.03755598784719241,0.006243340051679337,4.3,3,0.0016656639347174124,0.3333333333333333,0.0005552213115724708,KILL,maker_mid_passive_0.0010
GIGAUSD,score_filtered_breakout__flat__quick,15,10,4,0.6666666666666666,10,-0.02526594503770928,0.3,-0.0025265945037709282,-0.03755598784719241,0.006243340051679337,4.3,3,0.0016656639347174124,0.3333333333333333,0.0005552213115724708,KILL,maker_mid_passive_0.0010
HYPEUSD,vwap_reclaim__flat__quick,14,6,7,0.42857142857142855,6,-0.025396238300554243,0.16666666666666666,-0.004232706383425707,-0.021390256645101944,0.004242524001535114,1.8333333333333333,4,-0.02154271993731157,0.0,-0.005385679984327893,KILL,maker_mid_passive_0.0010
HYPEUSD,vwap_reclaim__flat__runner,14,6,7,0.42857142857142855,6,-0.0263952383005542,0.16666666666666666,-0.0043992063834257,-0.022378752334839304,0.004242524001535114,1.8333333333333333,4,-0.02254171993731153,0.0,-0.005635429984327882,KILL,maker_mid_passive_0.0010
GIGAUSD,breakout_retest__flat__runner,15,10,4,0.6666666666666666,10,-0.026744156144807404,0.3,-0.0026744156144807405,-0.0421094349600184,0.006615407462852882,5.8,3,0.0017244819278488758,0.3333333333333333,0.0005748273092829586,KILL,maker_mid_passive_0.0010
GIGAUSD,score_filtered_breakout__flat__runner,15,10,4,0.6666666666666666,10,-0.026744156144807404,0.3,-0.0026744156144807405,-0.0421094349600184,0.006615407462852882,5.8,3,0.0017244819278488758,0.3333333333333333,0.0005748273092829586,KILL,maker_mid_passive_0.0010
HYPEUSD,ema_reclaim__flat__runner,32,6,23,0.1875,6,-0.027745789116062635,0.16666666666666666,-0.0046242981860104395,-0.022954683643370676,0.004363242659712034,2.3333333333333335,5,-0.015755789116062454,0.2,-0.0031511578232124907,KILL,maker_mid_passive_0.0010
HYPEUSD,score_filtered_ema__flat__runner,32,6,23,0.1875,6,-0.027745789116062635,0.16666666666666666,-0.0046242981860104395,-0.022954683643370676,0.004363242659712034,2.3333333333333335,5,-0.015755789116062454,0.2,-0.0031511578232124907,KILL,maker_mid_passive_0.0010
HYPEUSD,ema_reclaim__flat__quick,32,6,23,0.1875,6,-0.02811101326830486,0.16666666666666666,-0.00468516887805081,-0.022749076506185587,0.004363242659712034,1.8333333333333333,5,-0.017120013268304732,0.2,-0.0034240026536609463,KILL,maker_mid_passive_0.0010
HYPEUSD,score_filtered_ema__flat__quick,32,6,23,0.1875,6,-0.02811101326830486,0.16666666666666666,-0.00468516887805081,-0.022749076506185587,0.004363242659712034,1.8333333333333333,5,-0.017120013268304732,0.2,-0.0034240026536609463,KILL,maker_mid_passive_0.0010
DOGUSD,hybrid_support__10bps__quick,8,4,4,0.5,4,-0.028276202848798615,0.0,-0.007069050712199654,-0.017190574458767066,0.0006395702436571671,1.75,3,-0.017285202848798642,0.0,-0.00576173428293288,KILL,maker_mid_passive_0.0010
DOGUSD,hybrid_support__10bps__runner,8,4,4,0.5,4,-0.029275202848798643,0.0,-0.007318800712199661,-0.01719057445876708,0.0006395702436571671,1.75,3,-0.017285202848798642,0.0,-0.00576173428293288,KILL,maker_mid_passive_0.0010
DOGUSD,hybrid_support__5bps__runner,8,4,4,0.5,4,-0.030768807049474545,0.0,-0.007692201762368636,-0.018666270370518472,0.0005134381417350719,1.75,3,-0.018778807049474544,0.0,-0.006259602349824848,KILL,maker_mid_passive_0.0010
HYPEUSD,ema_reclaim__10bps__runner,32,8,20,0.25,8,-0.03320039536875224,0.125,-0.00415004942109403,-0.028334225675251755,0.004642921535732837,2.125,6,-0.017119046493323874,0.16666666666666666,-0.002853174415553979,KILL,maker_mid_passive_0.0010
HYPEUSD,score_filtered_ema__10bps__runner,32,8,20,0.25,8,-0.03320039536875224,0.125,-0.00415004942109403,-0.028334225675251755,0.004642921535732837,2.125,6,-0.017119046493323874,0.16666666666666666,-0.002853174415553979,KILL,maker_mid_passive_0.0010
HYPEUSD,ema_reclaim__5bps__runner,32,8,20,0.25,8,-0.03326414355663935,0.125,-0.004158017944579919,-0.028334225675251755,0.004634930525481915,2.125,6,-0.017182794681210985,0.16666666666666666,-0.002863799113535164,KILL,maker_mid_passive_0.0010
HYPEUSD,score_filtered_ema__5bps__runner,32,8,20,0.25,8,-0.03326414355663935,0.125,-0.004158017944579919,-0.028334225675251755,0.004634930525481915,2.125,6,-0.017182794681210985,0.16666666666666666,-0.002863799113535164,KILL,maker_mid_passive_0.0010
HYPEUSD,ema_reclaim__10bps__quick,32,8,20,0.25,8,-0.03356571892045583,0.125,-0.004195714865056979,-0.02812975059634296,0.004642921535732837,1.75,6,-0.018483370045027515,0.16666666666666666,-0.0030805616741712526,KILL,maker_mid_passive_0.0010
HYPEUSD,score_filtered_ema__10bps__quick,32,8,20,0.25,8,-0.03356571892045583,0.125,-0.004195714865056979,-0.02812975059634296,0.004642921535732837,1.75,6,-0.018483370045027515,0.16666666666666666,-0.0030805616741712526,KILL,maker_mid_passive_0.0010
HYPEUSD,ema_reclaim__5bps__quick,32,8,20,0.25,8,-0.03362936770888158,0.125,-0.004203670963610197,-0.02812975059634296,0.004634930525481915,1.75,6,-0.018547018833453263,0.16666666666666666,-0.0030911698055755437,KILL,maker_mid_passive_0.0010
HYPEUSD,score_filtered_ema__5bps__quick,32,8,20,0.25,8,-0.03362936770888158,0.125,-0.004203670963610197,-0.02812975059634296,0.004634930525481915,1.75,6,-0.018547018833453263,0.16666666666666666,-0.0030911698055755437,KILL,maker_mid_passive_0.0010
COQUSD,breakout_retest__5bps__runner,7,7,0,1.0,7,-0.03631830917498043,0.14285714285714285,-0.005188329882140062,-0.06261315460492164,0.006227424486446081,0.2857142857142857,4,-0.04030830917498039,0.0,-0.010077077293745098,KILL,maker_mid_passive_0.0010
COQUSD,score_filtered_breakout__5bps__runner,7,7,0,1.0,7,-0.03631830917498043,0.14285714285714285,-0.005188329882140062,-0.06261315460492164,0.006227424486446081,0.2857142857142857,4,-0.04030830917498039,0.0,-0.010077077293745098,KILL,maker_mid_passive_0.0010
COQUSD,breakout_retest__flat__runner,7,7,0,1.0,7,-0.03692342499605638,0.14285714285714285,-0.005274774999436626,-0.06318362138981275,0.005867283195977172,0.2857142857142857,4,-0.04091342499605631,0.0,-0.010228356249014078,KILL,maker_mid_passive_0.0010
COQUSD,score_filtered_breakout__flat__runner,7,7,0,1.0,7,-0.03692342499605638,0.14285714285714285,-0.005274774999436626,-0.06318362138981275,0.005867283195977172,0.2857142857142857,4,-0.04091342499605631,0.0,-0.010228356249014078,KILL,maker_mid_passive_0.0010
DOGUSD,hybrid_support__5bps__quick,8,4,4,0.5,4,-0.03802220156175084,0.0,-0.00950555039043771,-0.026800017886076607,0.0005134381417350719,1.75,3,-0.027031201561750838,0.0,-0.009010400520583613,KILL,maker_mid_passive_0.0010
HYPEUSD,hybrid_support__10bps__runner,32,20,8,0.625,20,-0.039056777676224355,0.3,-0.0019528388838112177,-0.05399548802284028,0.0054923888654589085,4.0,13,-0.007549877779323536,0.38461538461538464,-0.0005807598291787335,KILL,maker_mid_passive_0.0010
COQUSD,breakout_retest__5bps__quick,7,7,0,1.0,7,-0.03942214756984165,0.14285714285714285,-0.005631735367120236,-0.05796635936113124,0.0057973032602564355,0.14285714285714285,4,-0.037418147569841576,0.0,-0.009354536892460394,KILL,maker_mid_passive_0.0010
COQUSD,score_filtered_breakout__5bps__quick,7,7,0,1.0,7,-0.03942214756984165,0.14285714285714285,-0.005631735367120236,-0.05796635936113124,0.0057973032602564355,0.14285714285714285,4,-0.037418147569841576,0.0,-0.009354536892460394,KILL,maker_mid_passive_0.0010
COQUSD,breakout_retest__flat__quick,7,7,0,1.0,7,-0.039920424996056594,0.14285714285714285,-0.005702917856579513,-0.058437849301358924,0.005508805601829175,0.14285714285714285,4,-0.03791642499605653,0.0,-0.009479106249014133,KILL,maker_mid_passive_0.0010
COQUSD,score_filtered_breakout__flat__quick,7,7,0,1.0,7,-0.039920424996056594,0.14285714285714285,-0.005702917856579513,-0.058437849301358924,0.005508805601829175,0.14285714285714285,4,-0.03791642499605653,0.0,-0.009479106249014133,KILL,maker_mid_passive_0.0010
HYPEUSD,hybrid_support__5bps__quick,32,21,6,0.65625,21,-0.040022640846509173,0.2857142857142857,-0.0019058400403099607,-0.05365821037169424,0.005244147739176701,3.1904761904761907,14,-0.00887509007296734,0.42857142857142855,-0.0006339350052119528,KILL,maker_mid_passive_0.0010
HYPEUSD,hybrid_support__5bps__runner,32,21,6,0.65625,21,-0.04391193438222625,0.2857142857142857,-0.002091044494391726,-0.05711944212065763,0.005351968747739343,3.9523809523809526,14,-0.010412515566360022,0.35714285714285715,-0.0007437511118828587,KILL,maker_mid_passive_0.0010
HYPEUSD,hybrid_support__10bps__quick,32,20,8,0.625,20,-0.04695044639144397,0.3,-0.0023475223195721985,-0.056590381731707974,0.005379120143775946,3.2,13,-0.017798300323677758,0.38461538461538464,-0.001369100024898289,KILL,maker_mid_passive_0.0010
DOGUSD,breakout_retest__10bps__quick,12,7,5,0.5833333333333334,7,-0.04972488192384253,0.14285714285714285,-0.0071035545605489326,-0.038163271604095016,0.0017014040570342704,2.0,4,-0.016751881923842665,0.25,-0.004187970480960666,KILL,maker_mid_passive_0.0010
DOGUSD,score_filtered_breakout__10bps__quick,12,7,5,0.5833333333333334,7,-0.04972488192384253,0.14285714285714285,-0.0071035545605489326,-0.038163271604095016,0.0017014040570342704,2.0,4,-0.016751881923842665,0.25,-0.004187970480960666,KILL,maker_mid_passive_0.0010
HYPEUSD,hybrid_support__flat__quick,32,24,4,0.75,24,-0.051503141680961616,0.2916666666666667,-0.002145964236706734,-0.06625389760684258,0.005773555178921926,3.5416666666666665,14,-0.018080754594620874,0.35714285714285715,-0.001291482471044348,KILL,maker_mid_passive_0.0010
DOGUSD,breakout_retest__10bps__runner,12,7,5,0.5833333333333334,7,-0.0523799554104859,0.14285714285714285,-0.007482850772926557,-0.0397732002523739,0.0017014040570342704,2.142857142857143,4,-0.016751881923842665,0.25,-0.004187970480960666,KILL,maker_mid_passive_0.0010
DOGUSD,score_filtered_breakout__10bps__runner,12,7,5,0.5833333333333334,7,-0.0523799554104859,0.14285714285714285,-0.007482850772926557,-0.0397732002523739,0.0017014040570342704,2.142857142857143,4,-0.016751881923842665,0.25,-0.004187970480960666,KILL,maker_mid_passive_0.0010
HYPEUSD,hybrid_support__flat__runner,32,24,4,0.75,24,-0.05271475433995593,0.375,-0.0021964480974981638,-0.06717965769553373,0.005923619786589004,4.208333333333333,14,-0.016943382112314543,0.42857142857142855,-0.0012102415794510387,KILL,maker_mid_passive_0.0010
DOGUSD,breakout_retest__5bps__runner,12,7,5,0.5833333333333334,7,-0.054374576780208815,0.14285714285714285,-0.007767796682886974,-0.041695099876534074,0.001485814965857396,2.142857142857143,4,-0.018746503293565468,0.25,-0.004686625823391367,KILL,maker_mid_passive_0.0010
DOGUSD,score_filtered_breakout__5bps__runner,12,7,5,0.5833333333333334,7,-0.054374576780208815,0.14285714285714285,-0.007767796682886974,-0.041695099876534074,0.001485814965857396,2.142857142857143,4,-0.018746503293565468,0.25,-0.004686625823391367,KILL,maker_mid_passive_0.0010
HYPEUSD,breakout_retest__flat__runner,50,31,11,0.62,31,-0.05489595001729035,0.3870967741935484,-0.0017708370973319467,-0.0827769739501037,0.006773977437699034,4.548387096774194,20,-0.047503108898429056,0.4,-0.002375155444921453,KILL,maker_mid_passive_0.0010
HYPEUSD,score_filtered_breakout__flat__runner,50,31,11,0.62,31,-0.05489595001729035,0.3870967741935484,-0.0017708370973319467,-0.0827769739501037,0.006773977437699034,4.548387096774194,20,-0.047503108898429056,0.4,-0.002375155444921453,KILL,maker_mid_passive_0.0010
COQUSD,breakout_retest__10bps__quick,7,6,1,0.8571428571428571,6,-0.05890137136742396,0.0,-0.009816895227903993,-0.04702019643805208,0.0021954118888815057,0.3333333333333333,4,-0.03691937136742403,0.0,-0.009229842841856007,KILL,maker_mid_passive_0.0010
COQUSD,score_filtered_breakout__10bps__quick,7,6,1,0.8571428571428571,6,-0.05890137136742396,0.0,-0.009816895227903993,-0.04702019643805208,0.0021954118888815057,0.3333333333333333,4,-0.03691937136742403,0.0,-0.009229842841856007,KILL,maker_mid_passive_0.0010
DOGUSD,breakout_retest__5bps__quick,12,7,5,0.5833333333333334,7,-0.05997189780584171,0.14285714285714285,-0.008567413972263101,-0.04804458456782427,0.001485814965857396,2.0,4,-0.026998897805841762,0.25,-0.0067497244514604406,KILL,maker_mid_passive_0.0010
DOGUSD,score_filtered_breakout__5bps__quick,12,7,5,0.5833333333333334,7,-0.05997189780584171,0.14285714285714285,-0.008567413972263101,-0.04804458456782427,0.001485814965857396,2.0,4,-0.026998897805841762,0.25,-0.0067497244514604406,KILL,maker_mid_passive_0.0010
HYPEUSD,breakout_retest__10bps__runner,50,27,15,0.54,27,-0.06102624475213826,0.2962962962962963,-0.002260231287116232,-0.09359556398056763,0.005990560107408431,4.2592592592592595,19,-0.04904160842081569,0.3157894736842105,-0.002581137285306089,KILL,maker_mid_passive_0.0010
HYPEUSD,score_filtered_breakout__10bps__runner,50,27,15,0.54,27,-0.06102624475213826,0.2962962962962963,-0.002260231287116232,-0.09359556398056763,0.005990560107408431,4.2592592592592595,19,-0.04904160842081569,0.3157894736842105,-0.002581137285306089,KILL,maker_mid_passive_0.0010
HYPEUSD,breakout_retest__flat__quick,50,32,11,0.64,32,-0.061437107711800165,0.28125,-0.0019199096159937552,-0.08173183955965807,0.006590210228264894,3.71875,20,-0.048909104045804015,0.3,-0.0024454552022902007,KILL,maker_mid_passive_0.0010
HYPEUSD,score_filtered_breakout__flat__quick,50,32,11,0.64,32,-0.061437107711800165,0.28125,-0.0019199096159937552,-0.08173183955965807,0.006590210228264894,3.71875,20,-0.048909104045804015,0.3,-0.0024454552022902007,KILL,maker_mid_passive_0.0010
COQUSD,breakout_retest__10bps__runner,7,6,1,0.8571428571428571,6,-0.06329447949989295,0.0,-0.010549079916648824,-0.05028658422722751,0.0021954118888815057,0.3333333333333333,4,-0.039314479499892904,0.0,-0.009828619874973226,KILL,maker_mid_passive_0.0010
COQUSD,score_filtered_breakout__10bps__runner,7,6,1,0.8571428571428571,6,-0.06329447949989295,0.0,-0.010549079916648824,-0.05028658422722751,0.0021954118888815057,0.3333333333333333,4,-0.039314479499892904,0.0,-0.009828619874973226,KILL,maker_mid_passive_0.0010
HYPEUSD,breakout_retest__5bps__runner,50,28,13,0.56,28,-0.06539441710174476,0.2857142857142857,-0.0023355148964908845,-0.09281788553660919,0.005867208155661336,4.214285714285714,20,-0.051904246207852126,0.3,-0.002595212310392606,KILL,maker_mid_passive_0.0010
HYPEUSD,score_filtered_breakout__5bps__runner,50,28,13,0.56,28,-0.06539441710174476,0.2857142857142857,-0.0023355148964908845,-0.09281788553660919,0.005867208155661336,4.214285714285714,20,-0.051904246207852126,0.3,-0.002595212310392606,KILL,maker_mid_passive_0.0010
HYPEUSD,breakout_retest__5bps__quick,50,29,13,0.58,29,-0.07005029575631329,0.2413793103448276,-0.002415527439872872,-0.09006780187929532,0.005759140111605085,3.3448275862068964,20,-0.05192485164568017,0.3,-0.0025962425822840087,KILL,maker_mid_passive_0.0010
HYPEUSD,score_filtered_breakout__5bps__quick,50,29,13,0.58,29,-0.07005029575631329,0.2413793103448276,-0.002415527439872872,-0.09006780187929532,0.005759140111605085,3.3448275862068964,20,-0.05192485164568017,0.3,-0.0025962425822840087,KILL,maker_mid_passive_0.0010
HYPEUSD,breakout_retest__10bps__quick,50,28,15,0.56,28,-0.0769675817243398,0.25,-0.0027488422044407075,-0.10104061266307782,0.0058921509379993775,3.357142857142857,19,-0.06084806189639067,0.2631578947368421,-0.003202529573494246,KILL,maker_mid_passive_0.0010
HYPEUSD,score_filtered_breakout__10bps__quick,50,28,15,0.56,28,-0.0769675817243398,0.25,-0.0027488422044407075,-0.10104061266307782,0.0058921509379993775,3.357142857142857,19,-0.06084806189639067,0.2631578947368421,-0.003202529573494246,KILL,maker_mid_passive_0.0010
